3715318954,49.85,78.72,2156.58,47.22,782.66,2389.68,-40.30,8.05,-0.98,35.347619,-117.808997,638.70,8.09
3715454947,49.86,78.18,2215.00,47.22,777.20,2458.54,-38.79,6.77,10.73,35.347619,-117.808997,638.70,8.09
3715590954,49.86,77.63,2247.17,47.22,773.81,2501.48,-29.91,14.40,-0.11,35.347619,-117.808997,638.70,8.09
3715726960,49.86,77.29,2299.69,47.22,768.77,2565.81,-29.94,-10.54,5.65,35.347619,-117.808997,638.70,8.09
3715862954,49.86,76.80,2355.94,47.22,763.26,2636.82,-26.21,-10.68,4.29,35.347619,-117.808997,638.70,8.09
3715998957,49.86,76.23,2420.14,47.23,757.44,2712.29,-41.25,5.04,7.28,35.347619,-117.808997,638.70,8.09
3716134975,49.86,75.66,2475.08,47.22,752.13,2781.82,-11.00,11.44,-3.59,35.347619,-117.808997,638.70,8.10
3716270947,49.87,75.13,2535.76,47.23,746.65,2854.31,-21.81,0.74,2.13,35.347619,-117.808997,638.70,8.09
3716406954,49.86,74.56,2578.62,47.23,742.33,2911.89,-15.39,18.32,5.38,35.347619,-117.808997,638.70,8.09
3716542947,49.86,74.14,2640.19,47.22,736.70,2987.40,-26.29,8.59,-2.56,35.347619,-117.808997,638.70,8.09
3716678933,49.86,73.58,2701.22,47.23,731.11,3063.14,-37.23,10.45,3.64,35.347619,-117.808997,638.70,8.09
3716814958,49.86,73.03,2768.15,47.23,724.90,3148.04,-37.48,17.61,2.35,35.347619,-117.808997,638.70,8.09
3716950958,49.87,72.41,2836.47,47.23,718.73,3233.27,-21.49,14.37,5.18,35.347619,-117.808997,638.70,8.09
3717086963,49.86,71.79,2893.30,47.23,713.47,3306.65,-32.14,-4.72,3.00,35.347619,-117.808997,638.70,8.09
3717358117,49.86,71.26,3012.26,47.20,702.70,3458.53,-17.49,-1.30,2.04,35.347619,-117.808997,638.70,8.09
3717494937,49.85,70.18,3063.39,47.21,698.28,3521.93,-34.66,-7.13,-0.33,35.347619,-117.808997,638.70,8.09
3717630941,49.86,69.75,3123.70,47.22,693.00,3598.12,-28.11,-14.02,7.23,35.347619,-117.808997,638.70,8.10
3717766965,49.86,69.21,3173.82,47.22,688.62,3662.00,-30.89,8.71,0.73,35.347619,-117.808997,638.70,8.09
3717902941,49.86,68.78,3239.79,47.22,682.76,3748.05,-40.39,13.88,-2.65,35.347619,-117.808997,638.70,8.09
3718038958,49.86,68.20,3296.99,47.22,677.76,3822.23,-28.44,4.96,10.69,35.347619,-117.808997,638.70,8.09
3718174954,49.86,67.69,3357.86,47.22,672.55,3900.14,-38.40,-17.17,21.91,35.347619,-117.808997,638.70,8.09
3718310945,49.86,67.17,3417.64,47.22,667.21,3980.70,-29.34,15.14,0.79,35.347619,-117.808997,638.70,8.09
3718446942,49.86,66.63,3496.52,47.23,660.65,4080.79,-19.91,-4.47,6.90,35.347619,-117.808997,638.70,8.10
3718582945,49.86,65.98,3550.26,47.22,656.10,4150.99,-31.77,2.50,7.06,35.347619,-117.808997,638.70,8.09
3718718941,49.86,65.52,3617.26,47.22,650.40,4239.63,-23.48,18.78,4.19,35.347619,-117.808997,638.70,8.09
3718854958,49.86,64.95,3672.61,47.22,645.67,4313.89,-17.45,17.39,0.90,35.347619,-117.808997,638.70,8.09
3718990954,49.85,64.49,3735.89,47.22,640.51,4395.56,46.31,13.50,3.95,35.347619,-117.808997,638.70,8.09
3719126929,49.86,63.98,3751.80,47.22,639.34,4414.27,26.69,11.41,10.97,35.347619,-117.808997,638.70,8.09
3719262941,49.85,63.86,3786.97,47.21,636.41,4461.03,41.87,0.36,-2.56,35.347619,-117.808997,638.70,8.09
3719398945,49.85,63.55,3840.58,47.21,632.00,4532.14,38.47,-14.76,8.11,35.347619,-117.808997,638.70,8.09
3719534948,49.86,63.09,3891.04,47.21,627.72,4601.69,36.67,-3.17,-1.77,35.347619,-117.808997,638.70,8.09
3719670958,49.86,62.70,3943.76,47.21,623.54,4670.03,37.63,1.68,-4.83,35.347619,-117.808997,638.70,8.10
3719806941,49.86,62.27,3990.74,47.21,619.79,4731.96,45.20,-2.55,2.00,35.347619,-117.808997,638.70,8.10
3719942956,49.85,61.89,4044.91,47.21,615.41,4804.81,36.07,-11.16,4.15,35.347619,-117.808997,638.70,8.09
