ÈADS1256 - Custom Library Demo File by Curious Scientist - 2023-11-10
before setup
after setup
PGA: 0
MUX: 1
DRATE: 161
1.0704,1.0053,1.0618,0.0438,
1.0704,1.0060,1.0619,0.0419,
1.0704,1.0053,1.0618,0.0450,
1.0704,1.0054,1.0619,0.0430,
1.0703,1.0053,1.0617,0.0425,
1.0704,1.0054,1.0619,0.0434,
1.0704,1.0055,1.0619,0.0429,
1.0703,1.0053,1.0618,0.0450,
1.0704,1.0054,1.0618,0.0433,
1.0704,1.0054,1.0617,0.0433,
1.0704,1.0054,1.0619,0.0440,
1.0704,1.0054,1.0618,0.0433,
1.0703,1.0053,1.0622,0.0427,
1.0704,1.0054,1.0605,0.0423,
1.0704,1.0053,1.0624,0.0428,
1.0704,1.0054,1.0618,0.0422,
1.0704,1.0053,1.0619,0.0435,
1.0706,1.0054,1.0618,0.0425,
1.0703,1.0050,1.0618,0.0421,
1.0704,1.0050,1.0618,0.0423,
1.0705,1.0048,1.0619,0.0421,
1.0704,1.0050,1.0618,0.0422,
1.0705,1.0051,1.0618,0.0436,
1.0704,1.0050,1.0619,0.0435,
1.0705,1.0047,1.0615,0.0432,
1.0705,1.0050,1.0618,0.0443,
1.0704,1.0029,1.0620,0.0420,
1.0704,1.0010,1.0616,0.0433,
1.0708,1.0013,1.0622,0.0442,
1.0705,1.0021,1.0621,0.0423,
1.0703,1.0050,1.0618,0.0442,
1.0704,1.0043,1.0618,0.0433,
1.0704,1.0051,1.0619,0.0422,
1.0704,1.0052,1.0619,0.0427,
1.0704,1.0052,1.0620,0.0430,
1.0703,1.0051,1.0618,0.0438,
1.0704,1.0051,1.0618,0.0438,
1.0704,1.0036,1.0618,0.0428,
1.0704,1.0051,1.0620,0.0426,
1.0704,1.0027,1.0619,0.0432,
1.0704,1.0051,1.0618,0.0434,
1.0704,1.0051,1.0619,0.0428,
1.0704,1.0027,1.0622,0.0430,
1.0704,1.0051,1.0617,0.0428,
1.0706,1.0028,1.0619,0.0431,
1.0704,1.0052,1.0615,0.0431,
1.0705,1.0057,1.0618,0.0431,
1.0703,1.0051,1.0618,0.0424,
1.0704,1.0050,1.0619,0.0437,
1.0704,1.0049,1.0619,0.0445,
1.0703,1.0050,1.0620,0.0419,
1.0704,1.0050,1.0619,0.0441,
1.0703,1.0050,1.0619,0.0423,
1.0702,1.0049,1.0618,0.0435,
1.0703,1.0048,1.0618,0.0427,
1.0702,1.0049,1.0617,0.0424,
1.0701,1.0047,1.0616,0.0437,
1.0702,1.0047,1.0618,0.0437,
1.0702,0.9995,1.0616,0.0431,
1.0703,1.0003,1.0614,0.0429,
1.0703,1.0004,1.0616,0.0429,
1.0702,1.0006,1.0614,0.0435,
1.0702,1.0006,1.0614,0.0429,
1.0701,1.0048,1.0616,0.0427,
1.0701,1.0047,1.0615,0.0436,
1.0701,1.0047,1.0616,0.0425,
1.0701,1.0046,1.0615,0.0431,
1.0700,1.0046,1.0616,0.0455,
1.0701,1.0045,1.0614,0.0291,
0.9352,0.8671,0.9234,0.0275,
0.9257,0.8575,0.9140,0.0264,
0.9167,0.8486,0.9050,0.0259,
0.9082,0.8399,0.8967,0.0243,
0.9000,0.8318,0.8888,0.0227,
0.8922,0.8239,0.8112,0.0146,
0.8178,0.7495,0.8067,0.0135,
0.8141,0.7457,0.8029,0.0128,
0.8105,0.7422,0.7994,0.0130,
0.8070,0.7389,0.7957,0.0112,
0.8039,0.7356,0.7926,0.0119,
0.7720,0.7038,0.7577,0.0079,
0.7700,0.7019,0.7557,0.0081,
0.7681,0.6999,0.7536,0.0072,
0.7662,0.6980,0.7515,0.0070,
0.7645,0.6962,0.7494,0.0072,
0.7626,0.6943,0.7234,0.0027,
0.7386,0.6701,0.7214,0.0035,
0.7373,0.6687,0.7200,0.0026,
0.7358,0.6672,0.7183,0.0025,
0.7346,0.6658,0.7168,0.0022,
0.7333,0.6646,0.7156,0.0025,
0.7321,0.6531,0.7028,0.0015,
0.7207,0.6520,0.7019,0.0014,
0.7203,0.6514,0.7018,-0.0001,
0.7198,0.6509,0.7006,0.0002,
0.7194,0.6495,0.7005,-0.0006,
0.7189,0.6494,0.7000,0.0007,
0.7166,0.6477,0.6976,-0.0006,
0.7165,0.6478,0.6977,-0.0027,
0.7166,0.6479,0.6975,-0.0000,
0.7166,0.6478,0.6977,0.0014,
0.7166,0.6479,0.6978,0.0001,
0.7168,0.6499,0.6993,-0.0005,
0.7177,0.6490,0.6992,-0.0004,
0.7178,0.6496,0.6993,0.0010,
0.7178,0.6498,0.6994,-0.0010,
0.7180,0.6497,0.6996,-0.0005,
0.7181,0.6499,0.6998,-0.0010,
0.7189,0.6510,0.7011,-0.0000,
0.7190,0.6510,0.7012,-0.0005,
0.7190,0.6512,0.7012,0.0016,
0.7191,0.6512,0.7015,0.0012,
0.7191,0.6512,0.7015,-0.0001,
0.7197,0.6522,0.7027,0.0002,
0.7199,0.6522,0.7029,0.0006,
0.7199,0.6521,0.7030,-0.0007,
0.7199,0.6523,0.7030,-0.0000,
0.7199,0.6523,0.7030,-0.0004,
0.7200,0.6523,0.7044,-0.0002,
0.7204,0.6530,0.7041,-0.0009,
0.7206,0.6532,0.7042,-0.0004,
0.7205,0.6531,0.7043,0.0008,
0.72
0.9955,0.9319,0.9885,0.0322,
1.0001,0.9364,0.9930,0.0317,
1.0045,0.9410,1.0533,0.0398,
1.0639,1.0010,1.0568,0.0401,
1.0676,1.0045,1.0604,0.0403,
1.0709,1.0081,1.0637,0.0398,
1.0741,1.0113,1.0669,0.0404,
1.0772,1.0144,1.0698,0.0413,
1.1056,1.0431,1.0978,0.0464,
1.1070,1.0444,1.0991,0.0466,
1.1081,1.0456,1.1004,0.0454,
1.1092,1.0470,1.1014,0.0456,
1.1103,1.0479,1.1024,0.0466,
1.1114,1.0490,1.1114,0.0483,
1.1192,1.0570,1.1116,0.0473,
1.1195,1.0572,1.1118,0.0468,
1.1197,1.0577,1.1122,0.0474,
1.1199,1.0576,1.1123,0.0462,
1.1202,1.0578,1.1127,0.0482,
1.1202,1.0587,1.1133,0.0478,
1.1204,1.0580,1.1133,0.0482,
1.1203,1.0578,1.1131,0.0478,
1.1202,1.0577,1.1131,0.0479,
1.1202,1.0557,1.1130,0.0482,
1.1201,1.0547,1.1129,0.0483,
1.1180,1.0552,1.1111,0.0484,
1.1180,1.0550,1.1110,0.0467,
1.1178,1.0550,1.1109,0.0480,
1.1177,1.0548,1.1109,0.0480,
1.1176,1.0547,1.1108,0.0475,
1.1175,1.0546,1.1106,0.0483,
1.1170,1.0540,1.1104,0.0478,
1.1170,1.0537,1.1103,0.0478,
1.1168,1.0538,1.1103,0.0479,
1.1169,1.0535,1.1103,0.0483,
1.1169,1.0536,1.1102,0.0484,
1.1199,1.0565,1.1135,0.0480,
1.1202,1.0569,1.1140,0.0490,
1.1206,1.0572,1.1143,0.0483,
1.1211,1.0576,1.1147,0.0485,
1.1214,1.0581,1.1151,0.0488,
1.1219,1.0585,1.1155,0.0497,
1.1285,1.0647,1.1224,0.0499,
1.1292,1.0652,1.1231,0.0491,
1.1298,1.0660,1.1236,0.0505,
1.1305,1.0667,1.1243,0.0504,
1.1311,1.0674,1.1251,0.0496,
1.1318,1.0762,1.1335,0.0521,
1.1399,1.0761,1.1339,0.0514,
1.1406,1.0768,1.1344,0.0515,
1.1412,1.0773,1.1349,0.0517,
1.1416,1.0778,1.1354,0.0514,
1.1421,1.0782,1.1359,0.0519,
1.1466,1.0829,1.1403,0.0512,
1.1467,1.0831,1.1405,0.0537,
1.1469,1.0834,1.1406,0.0527,
1.1471,1.0833,1.1407,0.0520,
1.1472,1.0835,1.1410,0.0522,
1.1473,1.0836,1.1415,0.0494,
1.1476,1.0837,1.1413,0.0528,
1.1475,1.0837,1.1413,0.0519,
1.1475,1.0838,1.1413,0.0511,
1.1475,1.0838,1.1412,0.0524,
1.1474,1.0836,1.1412,0.0523,
1.1467,1.0829,1.1404,0.0533,
1.1466,1.0828,1.1403,0.0528,
1.1466,1.0828,1.1404,0.0522,
1.1465,1.0827,1.1402,0.0524,
1.1465,1.0824,1.1402,0.0514,
1.1464,1.0826,1.1401,0.0522,
1.1457,1.0819,1.1392,0.0516,
1.1456,1.0819,1.1392,0.0523,
1.1455,1.0815,1.1391,0.0509,
1.1455,1.0816,1.1390,0.0524,
1.1455,1.0814,1.1391,0.0512,
1.1454,1.0815,1.1387,0.0525,
1.1447,1.0808,1.1383,0.0533,
1.1447,1.0807,1.1382,0.0520,
1.1447,1.0807,1.1382,0.0516,
1.1446,1.0807,1.1382,0.0528,
1.1445,1.0805,1.1382,0.0527,
1.1440,1.0799,1.1373,0.0527,
1.1440,1.0799,1.1374,0.0514,
1.1439,1.0794,1.1373,0.0538,
1.1440,1.0795,1.1372,0.0527,
1.1439,1.0794,1.1373,0.0518,
1.1437,1.0795,1.1372,0.0525,
1.1433,1.0791,1.1367,0.0531,
1.1433,1.0789,1.1366,0.0525,
1.1433,1.0784,1.1366,0.0528,
1.1432,1.0788,1.1365,0.0517,
1.1434,1.0741,1.1365,0.0516,
1.1433,1.0776,1.1359,0.0520,
1.1428,1.0783,1.1359,0.0523,
1.1428,1.0782,1.1360,0.0518,
1.1427,1.0782,1.1360,0.0527,
1.1427,1.0782,1.1359,0.0523,
1.1426,1.0783,1.1360,0.0521,
1.1422,1.0779,1.1354,0.0512,
1.1423,1.0755,1.1354,0.0525,
1.1422,1.0779,1.1353,0.0542,
1.1422,1.0754,1.1353,0.0509,
1.1423,1.0778,1.1352,0.0521,
1.1422,1.0777,1.1352,0.0527,
1.1419,1.0776,1.1349,0.0516,
1.1419,1.0775,1.1350,0.0534,
1.1418,1.0774,1.1350,0.0512,
1.1420,1.0773,1.1348,0.0516,
1.1417,1.0773,1.1346,0.0523,
1.1416,1.0769,1.1345,0.0521,
1.1415,1.0771,1.1345,0.0523,
1.1414,1.0771,1.1344,0.0509,
1.1415,1.0771,1.1345,0.0520,
1.1416,1.0770,1.1346,0.0517,
1.1415,1.0771,1.1344,0.0517,
1.1412,1.0768,1.1342,0.0531,
1.1413,1.0767,1.1341,0.0520,
1.1413,1.0768,1.1341,0.0525,
1.1414,1.0767,1.1343,0.0503,
1.1413,1.0767,1.1340,0.0525,
1.1413,1.0763,1.1343,0.0517,
1.1410,1.0765,1.1339,0.0535,
1.1410,1.0764,1.1338,0.0511,
1.1410,1.0765,1.1339,0.0520,
1.1409,1.0765,1.1339,0.0516,
1.1410,1.0764,1.1339,0.0520,
1.1408,1.0764,1.1336,0.0516,
1.1408,1.0765,1.1336,0.0527,
1.1409,1.0764,1.1336,0.0523,
1.1409,1.0765,1.1336,0.0518,
1.1409,1.0763,1.1336,0.0521,
1.1408,1.0764,1.1337,0.0524,
1.1407,1.0763,1.1334,0.0537,
1.1408,1.0761,1.1334,0.0521,
1.1407,1.0762,1.1335,0.0526,
1.1407,1.0761,1.1334,0.0512,
1.1407,1.0761,1.1334,0.0533,
1.1407,1.0767,1.1332,0.0518,
1.1406,1.0761,1.1333,0.0520,
1.1407,1.0762,1.1332,0.0524,
1.1406,1.0762,1.1331,0.0501,
1.1407,1.0761,1.1333,0.0513,
1.1406,1.0762,1.1332,0.0526,
1.1405,1.0760,1.1330,0.0521,
1.1405,1.0760,1.1332,0.0515,
1.1406,1.0760,1.1331,0.0513,
1.1405,1.0759,1.1331,0.0521,
1.1406,1.0760,1.1331,0.0527,
1.1404,1.0761,1.1332,0.0530,
1.1404,1.0761,1.1329,0.0514,
1.1405,1.0761,1.1330,0.0505,
1.1404,1.0762,1.1330,0.0504,
1.1403,1.0762,1.1329,0.0523,
1.1405,1.0762,1.1329,0.0540,
1.1404,1.0764,1.1328,0.0518,
1.1403,1.0762,1.1328,0.0526,
1.1404,1.0764,1.1329,0.0522,
1.1404,1.0764,1.1330,0.0516,
1.1402,1.0763,1.1332,0.0518,
1.1403,1.0763,1.1329,0.0517,
1.1402,1.0745,1.1328,0.0516,
1.1403,1.0745,1.1327,0.0518,
1.1402,1.0747,1.1326,0.0512,
1.1404,1.0747,1.1327,0.0523,
1.1403,1.0747,1.1327,0.0507,
1.1404,1.0763,1.1327,0.0523,
1.1403,1.0758,1.1327,0.0512,
1.1403,1.0757,1.1326,0.0525,
1.1403,1.0758,1.1328,0.0514,
1.1402,1.0756,1.1327,0.0525,
1.1402,1.0756,1.1326,0.0521,
1.1402,1.0760,1.1327,0.0505,
1.1403,1.0760,1.1326,0.0523,
1.1401,1.0761,1.1325,0.0512,
1.1402,1.0760,1.1326,0.0504,
1.1402,1.0760,1.1325,0.0531,
1.1402,1.0760,1.1329,0.0515,
1.1401,1.0760,1.1326,0.0525,
1.1403,1.0760,1.1325,0.0511,
1.1401,1.0759,1.1327,0.0523,
1.1402,1.0761,1.1325,0.0523,
1.1403,1.0760,1.1326,0.0520,
1.1401,1.0759,1.1326,0.0530,
1.1401,1.0760,1.1325,0.0524,
1.1402,1.0759,1.1326,0.0510,
1.1401,1.0760,1.1327,0.0517,
1.1402,1.0760,1.1325,0.0522,
1.1401,1.0759,1.1325,0.0527,
1.1400,1.0759,1.1326,0.0508,
1.1401,1.0760,1.1325,0.0513,
1.1401,1.0758,1.1326,0.0518,
1.1402,1.0760,1.1325,0.0517,
1.1401,1.0759,1.1325,0.0520,
1.1401,1.0759,1.1328,0.0511,
1.1402,1.0738,1.1325,0.0516,
1.1401,1.0736,1.1326,0.0515,
1.1402,1.0729,1.1324,0.0523,
1.1401,1.0743,1.1324,0.0522,
1.1402,1.0760,1.1325,0.0520,
1.1402,1.0758,1.1325,0.0516,
1.1401,1.0760,1.1325,0.0510,
1.1401,1.0759,1.1326,0.0518,
1.1402,1.0759,1.1326,0.0512,
1.1402,1.0759,1.1326,0.0522,
1.1401,1.0760,1.1325,0.0515,
1.1401,1.0759,1.1325,0.0518,
1.1402,1.0759,1.1325,0.0517,
1.1402,1.0759,1.1325,0.0522,
1.1402,1.0759,1.1325,0.0517,
1.1401,1.0759,1.1325,0.0524,
1.1401,1.0765,1.1326,0.0509,
1.1401,1.0759,1.1326,0.0509,
1.1401,1.0759,1.1326,0.0518,
1.1402,1.0756,1.1326,0.0509,
1.1401,1.0758,1.1325,0.0511,
1.1403,1.0759,1.1324,0.0525,
1.1401,1.0758,1.1324,0.0506,
1.1402,1.0759,1.1326,0.0517,
1.1401,1.0759,1.1324,0.0516,
1.1403,1.0758,1.1325,0.0514,
1.1402,1.0759,1.1326,0.0505,
1.1401,1.0760,1.1325,0.0519,
1.1402,1.0760,1.1324,0.0514,
1.1402,1.0759,1.1326,0.0521,
1.1402,1.0759,1.1326,0.0519,
1.1402,1.0759,1.1325,0.0519,
1.1401,1.0759,1.1325,0.0524,
1.1403,1.0717,1.1327,0.0521,
1.1403,1.0713,1.1325,0.0523,
1.1402,1.0722,1.1325,0.0518,
1.1404,1.0719,1.1326,0.0522,
1.1404,1.0721,1.1325,0.0510,
1.1403,1.0720,1.1326,0.0522,
1.1402,1.0759,1.1326,0.0518,
1.1403,1.0760,1.1326,0.0514,
1.1401,1.0758,1.1326,0.0524,
1.1402,1.0759,1.1326,0.0517,
1.1401,1.0760,1.1326,0.0525,
1.1402,1.0760,1.1329,0.0538,
1.1402,1.0758,1.1326,0.0527,
1.1402,1.0760,1.1324,0.0532,
1.1403,1.0761,1.1328,0.0532,
1.1403,1.0760,1.1321,0.0505,
1.1403,1.0760,1.1327,0.0516,
1.1403,1.0760,1.1328,0.0526,
1.1403,1.0760,1.1323,0.0523,
1.1402,1.0759,1.1326,0.0513,
1.1402,1.0759,1.1326,0.0507,
1.1402,1.0758,1.1325,0.0523,
1.1402,1.0760,1.1329,0.0528,
1.1402,1.0759,1.1327,0.0525,
1.1402,1.0762,1.1326,0.0525,
1.1403,1.0760,1.1326,0.0517,
1.1404,1.0761,1.1324,0.0522,
1.1403,1.0759,1.1327,0.0523,
1.1403,1.0766,1.1326,0.0517,
1.1402,1.0759,1.1325,0.0530,
1.1403,1.0760,1.1325,0.0521,
1.1402,1.0759,1.1329,0.0531,
1.1403,1.0759,1.1326,0.0518,
1.1403,1.0759,1.1327,0.0524,
1.1401,1.0759,1.1328,0.0523,
1.1402,1.0759,1.1324,0.0499,
1.1401,1.0760,1.1332,0.0509,
1.1404,1.0732,1.1325,0.0519,
1.1406,1.0705,1.1329,0.0510,
1.1402,1.0732,1.1333,0.0517,
1.1403,1.0759,1.1326,0.0516,
1.1403,1.0759,1.1327,0.0535,
1.1403,1.0760,1.1327,0.0514,
1.1403,1.0759,1.1327,0.0527,
1.1403,1.0759,1.1326,0.0527,
1.1403,1.0760,1.1326,0.0519,
1.1402,1.0758,1.1327,0.0517,
1.1402,1.0758,1.1326,0.0526,
1.1401,1.0761,1.1326,0.0516,
1.1403,1.0760,1.1326,0.0518,
1.1403,1.0760,1.1327,0.0508,
1.1402,1.0758,1.1326,0.0521,
1.1403,1.0760,1.1326,0.0522,
1.1403,1.0759,1.1327,0.0518,
1.1402,1.0760,1.1328,0.0523,
1.1404,1.0759,1.1326,0.0504,
1.1402,1.0765,1.1327,0.0523,
1.1403,1.0760,1.1327,0.0512,
1.1403,1.0758,1.1327,0.0523,
1.1402,1.0760,1.1326,0.0528,
1.1402,1.0759,1.1327,0.0511,
1.1403,1.0759,1.1326,0.0515,
1.1402,1.0759,1.1327,0.0521,
1.1403,1.0760,1.1328,0.0521,
1.1403,1.0760,1.1327,0.0517,
1.1402,1.0759,1.1327,0.0518,
1.1403,1.0759,1.1326,0.0518,
1.1403,1.0759,1.1330,0.0514,
1.1402,1.0760,1.1327,0.0536,
1.1403,1.0759,1.1328,0.0531,
1.1402,1.0761,1.1327,0.0528,
1.1402,1.0760,1.1328,0.0511,
1.1402,1.0741,1.1326,0.0514,
1.1403,1.0758,1.1328,0.0533,
1.1402,1.0758,1.1325,0.0520,
1.1402,1.0759,1.1327,0.0519,
1.1403,1.0758,1.1327,0.0529,
1.1403,1.0760,1.1327,0.0527,
1.1403,1.0760,1.1328,0.0524,
1.1402,1.0759,1.1328,0.0517,
1.1402,1.0759,1.1327,0.0502,
1.1402,1.0759,1.1328,0.0522,
1.1403,1.0759,1.1327,0.0519,
1.1402,1.0759,1.1328,0.0523,
1.1401,1.0759,1.1330,0.0508,
1.1402,1.0758,1.1327,0.0524,
1.1403,1.0758,1.1327,0.0514,
1.1402,1.0760,1.1327,0.0514,
1.1402,1.0760,1.1327,0.0524,
1.1403,1.0759,1.1327,0.0518,
1.1402,1.0758,1.1328,0.0518,
1.1403,1.0760,1.1326,0.0513,
1.1403,1.0758,1.1327,0.0519,
1.1402,1.0759,1.1327,0.0509,
1.1403,1.0759,1.1327,0.0508,
1.1402,1.0759,1.1327,0.0521,
1.1403,1.0762,1.1329,0.0509,
1.1403,1.0761,1.1327,0.0523,
1.1403,1.0764,1.1329,0.0530,
1.1402,1.0760,1.1328,0.0525,
1.1403,1.0761,1.1327,0.0517,
1.1403,1.0767,1.1327,0.0519,
1.1401,1.0761,1.1327,0.0512,
1.1404,1.0757,1.1328,0.0508,
1.1406,1.0761,1.1332,0.0507,
1.1403,1.0762,1.1338,0.0515,
1.1402,1.0761,1.1326,0.0521,
1.1403,1.0751,1.1330,0.0512,
1.1403,1.0750,1.1327,0.0524,
1.1403,1.0726,1.1326,0.0521,
1.1404,1.0730,1.1327,0.0529,
1.1403,1.0724,1.1329,0.0517,
1.1403,1.0755,1.1339,0.0518,
1.1411,1.0755,1.1326,0.0512,
1.1402,1.0755,1.1327,0.0531,
1.1403,1.0757,1.1327,0.0536,
1.1403,1.0756,1.1329,0.0524,
1.1403,1.0749,1.1334,0.0509,
1.1401,1.0757,1.1326,0.0519,
1.1404,1.0757,1.1327,0.0522,
1.1404,1.0756,1.1327,0.0533,
1.1402,1.0757,1.1327,0.0514,
1.1403,1.0755,1.1327,0.0527,
1.1402,1.0758,1.1327,0.0534,
1.1402,1.0756,1.1327,0.0518,
1.1402,1.0755,1.1327,0.0506,
1.1403,1.0752,1.1328,0.0516,
1.1403,1.0758,1.1327,0.0514,
1.1403,1.0756,1.1327,0.0517,
1.1402,1.0756,1.1329,0.0515,
1.1403,1.0755,1.1326,0.0519,
1.1403,1.0756,1.1327,0.0516,
1.1402,1.0754,1.1328,0.0529,
1.1402,1.0756,1.1328,0.0514,
1.1402,1.0755,1.1327,0.0516,
1.1404,1.0755,1.1327,0.0523,
1.1402,1.0755,1.1327,0.0520,
1.1402,1.0756,1.1328,0.0522,
1.1403,1.0755,1.1328,0.0512,
1.1403,1.0756,1.1327,0.0523,
1.1403,1.0752,1.1330,0.0513,
1.1404,1.0706,1.1326,0.0530,
1.1406,1.0698,1.1326,0.0516,
1.1405,1.0710,1.1327,0.0516,
1.1405,1.0712,1.1327,0.0502,
1.1405,1.0715,1.1327,0.0513,
1.1404,1.0761,1.1327,0.0522,
1.1403,1.0755,1.1327,0.0529,
1.1402,1.0755,1.1327,0.0515,
1.1402,1.0755,1.1327,0.0513,
1.1402,1.0756,1.1328,0.0522,
1.1404,1.0756,1.1327,0.0520,
1.1403,1.0754,1.1327,0.0514,
1.1403,1.0756,1.1326,0.0528,
1.1403,1.0756,1.1327,0.0514,
1.1403,1.0756,1.1326,0.0527,
1.1403,1.0755,1.1328,0.0520,
1.1403,1.0755,1.1329,0.0507,
1.1403,1.0756,1.1327,0.0524,
1.1403,1.0755,1.1327,0.0518,
1.1402,1.0755,1.1328,0.0517,
1.1403,1.0755,1.1327,0.0532,
1.1402,1.0755,1.1328,0.0517,
1.1403,1.0755,1.1328,0.0528,
1.1403,1.0755,1.1326,0.0530,
1.1403,1.0755,1.1328,0.0525,
1.1403,1.0755,1.1327,0.0520,
1.1404,1.0756,1.1328,0.0508,
1.1403,1.0756,1.1327,0.0513,
1.1403,1.0755,1.1327,0.0515,
1.1403,1.0755,1.1327,0.0516,
1.1403,1.0754,1.1328,0.0513,
1.1403,1.0755,1.1329,0.0516,
1.1403,1.0756,1.1329,0.0513,
1.1403,1.0733,1.1328,0.0512,
1.1404,1.0730,1.1327,0.0527,
1.1403,1.0732,1.1327,0.0522,
1.1404,1.0720,1.1328,0.0521,
1.1403,1.0755,1.1328,0.0518,
1.1403,1.0749,1.1327,0.0512,
1.1403,1.0757,1.1328,0.0520,
1.1403,1.0756,1.1327,0.0518,
1.1403,1.0756,1.1328,0.0528,
1.1403,1.0756,1.1328,0.0528,
1.1404,1.0755,1.1327,0.0520,
1.1403,1.0756,1.1330,0.0521,
1.1403,1.0737,1.1327,0.0524,
1.1403,1.0759,1.1328,0.0521,
1.1403,1.0759,1.1327,0.0523,
1.1403,1.0759,1.1327,0.0522,
1.1404,1.0760,1.1327,0.0532,
1.1402,1.0760,1.1328,0.0521,
1.1404,1.0760,1.1328,0.0519,
1.1403,1.0761,1.1327,0.0535,
1.1404,1.0760,1.1328,0.0510,
1.1403,1.0759,1.1328,0.0516,
1.1403,1.0758,1.1328,0.0527,
1.1404,1.0760,1.1326,0.0530,
1.1403,1.0759,1.1328,0.0512,
1.1403,1.0759,1.1328,0.0521,
1.1404,1.0759,1.1328,0.0514,
1.1404,1.0760,1.1328,0.0511,
1.1404,1.0759,1.1330,0.0516,
1.1404,1.0759,1.1327,0.0513,
1.1404,1.0759,1.1328,0.0532,
1.1404,1.0759,1.1328,0.0510,
1.1404,1.0759,1.1327,0.0523,
1.1404,1.0759,1.1328,0.0526,
1.1404,1.0760,1.1327,0.0524,
1.1404,1.0759,1.1327,0.0517,
1.1404,1.0759,1.1328,0.0522,
1.1404,1.0760,1.1328,0.0523,
1.1404,1.0761,1.1328,0.0517,
1.1404,1.0759,1.1328,0.0524,
1.1404,1.0720,1.1328,0.0530,
1.1405,1.0726,1.1327,0.0509,
1.1406,1.0721,1.1327,0.0518,
1.1405,1.0723,1.1326,0.0517,
1.1404,1.0724,1.1327,0.0511,
1.1405,1.0765,1.1329,0.0509,
1.1404,1.0760,1.1329,0.0514,
1.1403,1.0760,1.1328,0.0518,
1.1403,1.0759,1.1328,0.0525,
1.1404,1.0759,1.1329,0.0512,
1.1405,1.0759,1.1328,0.0528,
1.1403,1.0759,1.1328,0.0531,
1.1404,1.0759,1.1328,0.0521,
1.1405,1.0760,1.1329,0.0527,
1.1404,1.0761,1.1328,0.0515,
1.1405,1.0762,1.1328,0.0521,
1.1405,1.0759,1.1331,0.0517,
1.1404,1.0761,1.1327,0.0522,
